Location Title,Latitude {N+/S-},Longitude {E+/W-},TimeZone {+/- GMT},Elevation {m}
LOCATION_SAMARA_-_RUS_IWEC Data_289000,53.25,50.45,4.0,44.0
Number of Design Conditions,Title of Design Condition,,Design Stat,ColdestMonth,DB996,DB990,DP996,HR_DP996,DB_DP996,DP990,HR_DP990,DB_DP990,WS004c,DB_WS004c,WS010c,DB_WS010c,WS_DB996,WD_DB996,Design Stat,HottestMonth,DBR,DB004,WB_DB004,DB010,WB_DB010,DB020,WB_DB020,WB004,DB_WB004,WB010,DB_WB010,WB020,DB_WB020,WS_DB004,WD_DB004,DP004,HR_DP004,DB_DP004,DP010,HR_DP010,DB_DP010,DP020,HR_DP020,DB_DP020,EN004,DB_EN004,EN010,DB_EN010,EN020,DB_EN020,#Hrs_8-4_&_DB-12.8/20.6,Design Stat,WS010,WS025,WS050,WBmax,DBmin_mean,DBmax_mean,DBmin_stddev,DBmax_stddev,DBmin05years,DBmax05years,DBmin10years,DBmax10years,DBmin20years,DBmax20years,DBmin50years,DBmax50years
,,,Units,{},{°C},{°C},{°C},{},{°C},{°C},{},{°C},{m/s},{°C},{m/s},{°C},{m/s},{deg},Units,{},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{m/s},{deg},{°C},{},{°C},{°C},{},{°C},{°C},{},{°C},{kJ/kg},{°C},{kJ/kg},{°C},{kJ/kg},{°C},{},Units,{m/s},{m/s},{m/s},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C}
1,Climate Design Data 2013 ASHRAE Handbook,,Heating,2,-27.2,-24.1,-30.4,0.2,-27.3,-27.1,0.3,-23.8,12.4,-7.2,11.3,-6,2.8,320,Cooling,7,10.6,32.2,19.9,30.2,19.6,28.2,18.8,21.8,28.2,20.9,27.4,20,26.3,3.8,210,19.8,14.6,24.6,18.8,13.7,23.6,17.8,12.8,22.7,63.8,28.3,60.3,27.7,57.3,26.4,654,Extremes,10.5,9.3,8.3,26.1,-29.9,34.3,3.4,2.2,-32.4,35.9,-34.3,37.1,-36.2,38.4,-38.7,39.9
Number of Typical/Extreme Periods,Period Name,Period Type,Period Start Day,Period End Day,<repeat to # periods>
6,Summer - Week Nearest Max Temperature For Period,Extreme,7/20,7/26,Summer - Week Nearest Average Temperature For Period,Typical,8/ 3,8/ 9,Winter - Week Nearest Min Temperature For Period,Extreme,1/13,1/19,Winter - Week Nearest Average Temperature For Period,Typical,1/ 6,1/12,Autumn - Week Nearest Average Temperature For Period,Typical,10/20,10/26,Spring - Week Nearest Average Temperature For Period,Typical,4/12,4/18
Number of Ground Temperature Depths,Ground Temperature Depth {m},Soil Conductivity {W/m-K},Soil Density {kg/m3},Soil Specific Heat {J/kg-K},Jan {C},Feb{C},Mar {C},Apr {C},May {C},Jun {C},Jul {C},Aug {C},Sep {C},Oct {C},Nov {C},Dec {C},<repeat to Number of temperature depths>
3,.5,,,,3.01,-3.77,-7.93,-9.19,-6.70,-1.06,5.94,12.79,17.39,18.47,15.80,10.26,2,,,,5.98,0.57,-3.37,-5.16,-5.01,-1.77,3.07,8.49,12.85,14.90,14.22,11.01,4,,,,7.18,3.49,0.40,-1.31,-2.33,-0.90,1.96,5.64,9.05,11.19,11.61,10.17
Leap Year Observed?,Daylight Saving Start Date,Daylight Saving End Date,Number of Holidays,Holiday Name,Holiday Date,<repeat for # Holidays>
No,0,0,0
Comment Line #1
"IWEC- WMO#289000 - Asia -- Original Source Data (c) 2001 American Society of Heating, Refrigerating and Air-Conditioning Engineers (ASHRAE), Inc., Atlanta, GA, USA.  www.ashrae.org  All rights reserved as noted in the License Agreement and Additional Conditions. DISCLAIMER OF WARRANTIES: The data is provided 'as is' without warranty of any kind, either expressed or implied. The entire risk as to the quality and performance of the data is with you. In no event will ASHRAE or its contractors be liable to you for any damages, including without limitation any lost profits, lost savings, or other incidental or consequential damages arising out of the use or inability to use this data."
Comment Line #2
 -- Ground temps produced with a standard soil diffusivity of 2.3225760E-03 {m**2/day}
Number of Data Periods [DP],Number of Intervals per Hour,DP Name/Description,DP Start Day of Week,DP Start Day, DP End Day,<repeat to # Data Periods>
1,1,Data,Sunday,1/ 1,12/31
Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
1990/1/1,01:00,C9C9C9C9*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-9.9,-12.5,79,101400,0,1415,221,0,0,0,0,0,0,0,270,2.0,7,7,10.0,540,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,02:00,C9C9C9C9*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-8.9,-11.5,79,101300,0,1415,223,0,0,0,0,0,0,0,270,3.0,6,6,10.0,540,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,03:00,C9C9C9C9*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-8.3,-10.8,80,101200,0,1415,222,0,0,0,0,0,0,0,270,4.0,4,4,10.0,540,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,04:00,C9C9C9C9*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-8.0,-10.5,80,101200,0,1415,219,0,0,0,0,0,0,0,230,5.0,2,2,10.0,22000,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,05:00,C9C9C9C9*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-8.1,-10.5,81,101100,0,1415,223,0,0,0,0,0,0,0,230,5.7,4,4,10.0,22000,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,06:00,C9C9C9C9*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-8.1,-10.4,81,101100,0,1415,227,0,0,0,0,0,0,0,230,6.3,6,6,10.0,22000,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,07:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-7.2,-9.7,80,100900,0,1415,233,0,0,0,0,0,0,0,270,7.0,7,7,10.0,450,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,08:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-6.7,-9.2,80,100800,0,1415,239,0,0,0,0,0,0,0,270,7.3,8,8,10.0,450,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,09:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-6.1,-8.7,80,100700,0,1415,247,0,0,0,0,0,0,0,270,7.7,9,9,10.0,450,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,10:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-5.6,-8.2,80,100600,78,1415,256,14,0,14,1600,0,1600,500,260,8.0,10,10,10.0,630,0,'999909999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,11:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-4.9,-7.2,82,100600,209,1415,253,47,0,47,5300,0,5300,1620,260,7.0,10,9,10.0,630,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,12:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-4.3,-6.3,84,100600,296,1415,250,75,2,75,8400,100,8400,2580,260,6.0,10,8,10.0,630,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,13:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-3.6,-5.4,86,100600,332,1415,250,88,6,86,9800,300,9700,3000,270,5.0,10,7,10.0,540,0,'999999949,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,14:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-3.4,-5.7,82,100600,315,1415,250,92,6,90,10100,200,10000,3000,270,4.7,10,7,10.0,540,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,15:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-3.1,-6.0,78,100600,247,1415,251,73,25,68,8000,1900,7700,1650,270,4.3,9,7,10.0,540,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,16:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-2.9,-6.3,75,100600,131,1415,252,33,3,32,3600,0,3600,1050,290,4.0,9,7,10.0,720,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,17:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-3.1,-6.3,76,100600,11,1415,251,3,0,3,300,0,300,100,290,4.3,9,7,10.0,720,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,18:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-3.3,-6.3,77,100600,0,1415,250,0,0,0,0,0,0,0,290,4.7,9,7,10.0,720,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,19:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-3.5,-6.3,79,100600,0,1415,249,0,0,0,0,0,0,0,210,5.0,9,7,10.0,720,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,20:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-3.5,-6.4,79,100600,0,1415,253,0,0,0,0,0,0,0,210,5.3,9,8,10.0,720,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,21:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-3.6,-6.4,78,100600,0,1415,258,0,0,0,0,0,0,0,210,5.7,10,9,10.0,720,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,22:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-3.6,-6.5,78,100500,0,1415,265,0,0,0,0,0,0,0,240,6.0,10,10,10.0,780,0,'999909999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,23:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-3.6,-6.5,78,100500,0,1415,265,0,0,0,0,0,0,0,240,6.7,10,10,10.0,780,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/1,24:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-3.7,-6.6,78,100500,0,1415,265,0,0,0,0,0,0,0,240,7.3,10,10,10.0,780,9,'999999999,0,0.0390,0,88,0.000,0.0,0.0
1990/1/2,01:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-3.7,-6.6,78,100400,0,1415,265,0,0,0,0,0,0,0,250,8.0,10,10,10.0,720,0,'999909999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,02:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-3.6,-6.6,77,100400,0,1415,265,0,0,0,0,0,0,0,250,7.3,10,10,10.0,720,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,03:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-3.6,-6.7,77,100400,0,1415,258,0,0,0,0,0,0,0,250,6.7,9,9,10.0,720,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,04:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-3.5,-6.7,76,100400,0,1415,258,0,0,0,0,0,0,0,240,6.0,9,9,10.0,660,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,05:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-3.4,-6.8,75,100400,0,1415,259,0,0,0,0,0,0,0,240,5.7,9,9,10.0,660,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,06:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-3.2,-6.9,73,100400,0,1415,259,0,0,0,0,0,0,0,240,5.3,9,9,10.0,660,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,07:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-3.1,-7.0,72,100400,0,1415,260,0,0,0,0,0,0,0,250,5.0,9,9,10.0,630,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,08:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-3.2,-7.0,72,100400,0,1415,254,0,0,0,0,0,0,0,250,5.3,9,8,10.0,630,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,09:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-3.4,-7.1,73,100400,0,1415,253,0,0,0,0,0,0,0,250,5.7,9,8,10.0,630,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,10:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-3.5,-7.1,73,100400,79,1415,249,19,0,19,2100,0,2100,630,270,6.0,9,7,10.0,780,0,'999099999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,11:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-3.5,-6.9,74,100400,210,1415,249,68,166,43,7200,10400,6000,770,270,5.7,8,7,10.0,780,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,12:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-3.4,-6.8,75,100400,297,1415,249,116,111,92,12500,8500,10700,2000,270,5.3,8,7,10.0,780,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,13:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-3.4,-6.6,76,100400,334,1415,249,143,132,112,15400,10600,12800,2440,250,5.0,7,7,10.0,660,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,14:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-3.6,-6.6,77,100400,317,1415,249,134,177,94,14000,13500,11200,1860,250,5.3,7,7,10.0,660,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,15:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-3.7,-6.5,79,100400,249,1415,248,97,141,71,10100,9400,8600,1380,250,5.7,7,7,10.0,660,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,16:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-3.9,-6.5,80,100400,134,1415,248,41,36,37,4500,2200,4200,870,260,6.0,7,7,10.0,360,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,17:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-4.1,-6.7,81,100400,12,1415,247,3,0,3,400,0,400,120,260,6.0,8,7,10.0,360,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,18:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-4.4,-6.8,81,100300,0,1415,246,0,0,0,0,0,0,0,260,6.0,8,7,10.0,360,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,19:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-4.6,-7.0,81,100300,0,1415,245,0,0,0,0,0,0,0,250,6.0,9,7,10.0,360,0,'999909999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,20:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-4.7,-7.2,81,100300,0,1415,244,0,0,0,0,0,0,0,250,6.7,9,7,10.0,360,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,21:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-4.8,-7.5,80,100300,0,1415,241,0,0,0,0,0,0,0,250,7.3,9,6,10.0,360,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,22:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-4.9,-7.7,79,100200,0,1415,238,0,0,0,0,0,0,0,220,8.0,9,5,10.0,3000,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,23:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-5.0,-8.0,77,100200,0,1415,237,0,0,0,0,0,0,0,220,8.0,9,5,10.0,3000,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/2,24:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-5.2,-8.3,76,100200,0,1415,236,0,0,0,0,0,0,0,220,8.0,9,5,10.0,3000,9,'999999999,0,0.0380,0,88,0.000,0.0,0.0
1990/1/3,01:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-5.3,-8.6,75,100100,0,1415,236,0,0,0,0,0,0,0,240,8.0,9,5,10.0,3000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,02:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-5.4,-8.7,75,100100,0,1415,235,0,0,0,0,0,0,0,240,7.0,9,5,10.0,3000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,03:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-5.4,-8.8,75,100100,0,1415,233,0,0,0,0,0,0,0,240,6.0,9,4,10.0,3000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,04:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-5.5,-8.9,74,100100,0,1415,233,0,0,0,0,0,0,0,240,5.0,9,4,10.0,3000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,05:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-5.5,-8.7,76,100000,0,1415,235,0,0,0,0,0,0,0,240,5.3,8,5,10.0,3000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,06:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-5.6,-8.4,78,100000,0,1415,237,0,0,0,0,0,0,0,240,5.7,8,6,10.0,3000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,07:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-5.6,-8.2,80,100000,0,1415,240,0,0,0,0,0,0,0,250,6.0,7,7,10.0,600,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,08:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-6.9,-9.6,79,100100,0,1415,231,0,0,0,0,0,0,0,250,6.0,7,6,10.0,600,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,09:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-8.2,-11.2,77,100200,0,1415,222,0,0,0,0,0,0,0,250,6.0,6,4,10.0,600,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,10:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-9.5,-13.0,73,100200,79,1415,212,29,61,26,3000,1800,3100,480,300,6.0,5,2,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,11:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-9.6,-13.5,71,100300,211,1415,211,104,199,74,10700,12200,8600,1490,300,5.7,3,2,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,12:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-9.7,-14.0,68,100300,299,1415,208,172,562,52,17700,43800,7800,950,300,5.3,2,1,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,13:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-9.8,-14.5,65,100300,336,1415,203,202,631,51,20500,52700,8000,940,320,5.0,0,0,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,14:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-10.3,-14.6,68,100400,320,1415,206,189,607,51,19700,48800,7800,950,320,5.3,1,1,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,15:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-10.8,-14.7,70,100400,252,1415,207,137,506,46,14100,36800,6900,820,320,5.7,2,2,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,16:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-11.3,-14.8,73,100400,137,1415,205,58,262,32,5900,14100,4800,550,300,6.0,2,2,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,17:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-11.8,-15.2,73,100500,13,1415,203,5,0,5,600,0,600,180,300,6.0,2,2,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,18:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-12.2,-15.7,73,100600,0,1415,201,0,0,0,0,0,0,0,300,6.0,2,2,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,19:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-12.7,-16.2,73,100600,0,1415,200,0,0,0,0,0,0,0,300,6.0,2,2,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,20:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-13.2,-16.6,73,100700,0,1415,201,0,0,0,0,0,0,0,300,5.7,4,4,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,21:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-13.6,-17.1,73,100700,0,1415,201,0,0,0,0,0,0,0,300,5.3,5,5,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,22:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-14.1,-17.6,72,100800,0,1415,201,0,0,0,0,0,0,0,320,5.0,6,6,10.0,990,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,23:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-14.8,-18.2,73,100900,0,1415,195,0,0,0,0,0,0,0,320,4.3,4,4,10.0,990,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/3,24:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-15.5,-18.9,73,100900,0,1415,189,0,0,0,0,0,0,0,320,3.7,2,2,10.0,990,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/4,01:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-16.2,-19.6,73,101000,0,1415,180,0,0,0,0,0,0,0,320,3.0,0,0,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/4,02:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-17.2,-20.5,73,101000,0,1415,177,0,0,0,0,0,0,0,320,2.7,0,0,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/4,03:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-18.2,-21.4,74,101100,0,1415,174,0,0,0,0,0,0,0,320,2.3,0,0,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/4,04:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-19.2,-22.5,73,101200,0,1415,170,0,0,0,0,0,0,0,300,2.0,0,0,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/4,05:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-20.0,-23.2,74,101300,0,1415,167,0,0,0,0,0,0,0,300,2.3,0,0,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/4,06:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,-20.8,-23.9,74,101300,0,1415,165,0,0,0,0,0,0,0,300,2.7,0,0,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
1990/1/4,07:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,-21.6,-24.8,73,101400,0,1415,162,0,0,0,0,0,0,0,320,3.0,0,0,10.0,22000,9,'999999999,0,0.0370,0,88,0.000,0.0,0.0
